name,id,nametype,recclass,mass,fall,year,reclat,reclong,city,zipcode,state
Roosevelt County 069,22724,Valid,L5,4.8,Found,1989.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 070,22725,Valid,L5,2.3,Found,1989.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 071,22726,Valid,L4,5.3,Found,1989.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 072,22727,Valid,L5,9.8,Found,1989.0,34.1,-103.48333000000001,portales,88130,NM
Roosevelt County 073,22728,Valid,H5,288.0,Found,1989.0,34.08333,-103.48333000000001,portales,88130,NM
Roosevelt County 074,22729,Valid,L5,22.2,Found,1990.0,34.08333,-103.51666999999999,portales,88130,NM
Roosevelt County 075,22730,Valid,H3.10,258.0,Found,1990.0,34.18333,-103.43333,portales,88130,NM
Roosevelt County 076,22731,Valid,L4,3.3,Found,1992.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 077,22732,Valid,L4,10.9,Found,1992.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 078,22733,Valid,L4,6.9,Found,1992.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 079,22734,Valid,H4,30.2,Found,1993.0,34.1,-103.58333,portales,88118,NM
Roosevelt County 080,22735,Valid,H6,727.8,Found,1968.0,34.05,-103.5,portales,88130,NM
Roosevelt County 081,22736,Valid,H5,522.2,Found,1969.0,33.63333,-103.16667,portales,88125,NM
Roosevelt County 082,22737,Valid,H4,137.0,Found,1969.0,34.08333,-103.56667,portales,88118,NM
Roosevelt County 083,22738,Valid,H5,14.8,Found,1969.0,33.66667,-103.41667,portales,88126,NM
Roosevelt County 084,22739,Valid,L4,69.6,Found,1969.0,34.2,-103.23333000000001,portales,88130,NM
Roosevelt County 085,22740,Valid,L4,140.0,Found,1969.0,34.31667,-103.38333,portales,88130,NM
Roosevelt County 086,22741,Valid,L6,9.0,Found,1974.0,34.28333,-103.28333,portales,88130,NM
Roosevelt County 087,22742,Valid,H5,8.2,Found,1977.0,34.06667,-103.51666999999999,portales,88130,NM
Roosevelt County 088,22743,Valid,H4,7.5,Found,1978.0,33.88333,-103.56667,portales,88116,NM
Roosevelt County 089,22744,Valid,H5,1615.0,Found,1980.0,34.13333,-103.53333,portales,88130,NM
Roosevelt County 090,22745,Valid,H4,6.4,Found,1993.0,34.28333,-103.51666999999999,portales,88118,NM
Roosevelt County 091,22746,Valid,H4,3.15,Found,1994.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 092,22747,Valid,L5,34.29,Found,1994.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 093,22748,Valid,L5,2.78,Found,1994.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 094,22749,Valid,L5,3.55,Found,1994.0,34.08333,-103.5,portales,88130,NM
Roosevelt County 095,22750,Valid,L/LL5,12.1,Found,1995.0,34.09167,-103.50166999999999,portales,88130,NM
Roosevelt County 096,22751,Valid,L5,212.2,Found,1996.0,34.09167,-103.67667,portales,88118,NM
Roosevelt County 097,22752,Valid,H4,56.0,Found,1996.0,33.95833,-103.93833000000001,portales,88116,NM
Roosevelt County 098,22753,Valid,L6,15.0,Found,1969.0,34.21667,-103.55,portales,88118,NM
Roosevelt County 099,22754,Valid,H(5?),9.8,Found,1969.0,33.6,-103.3,portales,88114,NM
Roosevelt County 100,22755,Valid,L5,6.8,Found,1970.0,34.3,-103.45,portales,88130,NM
Roosevelt County 101,22756,Valid,H5,12.6,Found,1979.0,34.05,-103.58333,portales,88118,NM
Roosevelt County 102,22757,Valid,L5,8345.0,Found,1988.0,33.995,-103.25,portales,88132,NM
Roosevelt County 103,22758,Valid,L6,10.0,Found,1998.0,33.73883,-103.65,portales,88116,NM
Roosevelt County 104,22759,Valid,L5,51.7,Found,1998.0,33.72217,-103.67333,portales,88116,NM
Roosevelt County 105,22760,Valid,H5,30.0,Found,1998.0,34.18833,-103.94167,portales,88134,NM
Roosevelt County 106,22761,Valid,L6,98.8,Found,2001.0,34.21667,-103.93333,portales,88134,NM
Roosevelt County 107,22762,Valid,L6,81.2,Found,2000.0,34.21667,-103.13333,clovis,88130,NM
Roosevelt County 108,47360,Valid,H5,4.75,Found,2004.0,34.21667,-103.18333,portales,88130,NM
Roosevelt County 109,48914,Valid,L6,17.3,Found,2005.0,34.21667,-103.18333,portales,88130,NM
Roosevelt County 110,48991,Valid,L4,73.7,Found,1987.0,33.736667,-103.623333,portales,88116,NM
Rosamond,57434,Valid,LL3,11.1,Found,2012.0,34.82793,-118.1464,lancaster,93534,CA
Rosamond Dry Lake,22764,Valid,L,850.0,Found,1940.0,34.83333,-118.06667,lancaster,93534,CA
Rosebud,22767,Valid,H5,54900.0,Found,1915.0,30.816670000000002,-97.05,temple,76518,TX
Round Top (a),22768,Valid,L5,9935.0,Found,1934.0,30.058059999999998,-96.65139,brenham,78954,TX
Round Top (b),22769,Valid,H4,7166.0,Found,1939.0,30.066670000000002,-96.7,brenham,78954,TX
Roundsprings,22770,Valid,H5,6000.0,Found,1986.0,39.16667,-98.43333,great bend,67452,KS
Roundup,22771,Valid,"Iron, IIIAB",17590.0,Found,1990.0,46.78333,-108.56667,lewistown,59032,MT
Roy (1933),22774,Valid,L5,47200.0,Found,1933.0,35.95,-104.2,tucumcari,87743,NM
Roy (1934),22775,Valid,L6,5619.0,Found,1934.0,35.95,-104.2,tucumcari,87743,NM
Rush County,22785,Valid,H5,4300.0,Found,1948.0,39.5,-85.5,greensburg,46156,IN
Rush Creek,22786,Valid,L6,9300.0,Found,1938.0,38.61667,-102.71667,lamar,81036,CO
Ryan Field,22789,Valid,H5,8.9,Found,1982.0,32.13333,-111.13333,drexel heights,85757,AZ
Sacramento Wash 001,34065,Valid,H4,98.9,Found,2003.0,34.756370000000004,-114.23435,lake havasu city,86436,AZ
Sacramento Wash 002,34066,Valid,H4,892.8,Found,2004.0,34.75635,-114.2343,lake havasu city,86436,AZ
Sacramento Wash 003,34067,Valid,H4,89.2,Found,2004.0,34.75873,-114.23342,lake havasu city,86436,AZ
Sacramento Wash 004,34068,Valid,H5,28.6,Found,2004.0,34.75078,-114.22717,lake havasu city,86436,AZ
Sacramento Wash 005,45974,Valid,H-metal,52.3,Found,2004.0,34.74667,-114.21,lake havasu city,86404,AZ
Saginaw,22797,Valid,Iron,44500.0,Found,1979.0,32.865829999999995,-97.32306,saginaw,76131,TX
Saint Augustine,23080,Valid,"Iron, IID",22000.0,Found,1974.0,40.71667,-90.41667,galesburg,61474,IL
Salina,23108,Valid,Iron,235.0,Found,1908.0,38.98333,-111.85,payson,84621,UT
San Bernardino Wash,55265,Valid,L5,258.0,Found,2010.0,34.00056,-115.72972,twentynine palms,92241,CA
San Francisco Mountains,23124,Valid,"Iron, IVA",1700.0,Found,1920.0,35.0,-112.0,cottonwood,86336,AZ
San Joaquin,47356,Valid,L5/6,31.8,Found,2005.0,32.16657,-111.11718,drexel heights,85757,AZ
Sand Creek,23133,Valid,H5,2443.0,Found,1986.0,39.43,-99.995,hays,67659,KS
Sand Draw,23134,Valid,H5,1200.0,Found,1947.0,40.81667,-102.25,sterling,80737,CO
Sanderson,23135,Valid,"Iron, IIIAB",6800.0,Found,1936.0,30.133329999999997,-102.15,del rio,78851,TX
Sandy Creek,23158,Valid,L5,1330.0,Found,1999.0,40.43333,-98.06667,hastings,68938,NE
Sandia Mountains,23156,Valid,"Iron, IIAB",45000.0,Found,1925.0,35.25,-106.5,bernalillo,87122,NM
Sandtown,23157,Valid,"Iron, IIIAB",9350.0,Found,1938.0,35.93333,-91.63333,batesville,72521,AR
Sappa,23175,Valid,L6,5950.0,Found,1983.0,39.84433,-100.51,lexington,67749,KS
Sardis,23177,Valid,"Iron, IAB complex",800000.0,Found,1940.0,32.948890000000006,-81.865,statesboro,30822,GA
Savannah,23189,Valid,"Iron, IIIAB",60000.0,Found,1923.0,35.16667,-88.18333,corinth,38372,TN
Sawtooth Knob,23191,Valid,"Iron, IIAB",18.54,Found,2002.0,40.86217,-118.54167,winnemucca,89418,NV
Sawyer,53806,Valid,H4,8100.0,Found,2006.0,37.523920000000004,-98.62993,great bend,67065,KS
Scurry,23468,Valid,H5,118000.0,Found,1937.0,32.5,-101.0,snyder,79527,TX
Seagraves,23469,Valid,H4,13000.0,Found,1962.0,32.93333,-102.58333,brownfield,79359,TX
Seagraves (b),23470,Valid,H5,4600.0,Found,1976.0,32.91722,-102.5,brownfield,79359,TX
Seagraves (c),23471,Valid,L6/7,26810.0,Found,1989.0,32.98333,-102.56667,brownfield,79359,TX
Seguin,23478,Valid,H6,750.0,Found,1956.0,39.36667,-100.63333,hays,67753,KS
Seibert (a),23479,Valid,H5,3500.0,Found,1941.0,39.3,-102.83333,lamar,80861,CO
Seibert (b),23480,Valid,L6,8600.0,Found,1991.0,39.27667,-102.88667,lamar,80834,CO
Selden,23484,Valid,LL5,1560.0,Found,1960.0,39.53333,-100.56667,hays,67757,KS
Seligman,23485,Valid,"Iron, IAB-MG",2200.0,Found,1949.0,35.28333,-112.86667,chino valley,86334,AZ
Selma,23486,Valid,H4,140600.0,Found,1906.0,32.4,-87.0,selma,36701,AL
Seminole,23488,Valid,H4,43900.0,Found,1961.0,32.68333,-102.61667,andrews,79360,TX
Seminole (b),23489,Valid,H4,1184.0,Found,1965.0,32.54333,-102.705,andrews,79360,TX
Seminole (c),23490,Valid,H4,1711.0,Found,1967.0,32.55,-102.39166999999999,andrews,79360,TX
Seminole (d),23491,Valid,H6,1710.0,Found,1976.0,32.71667,-102.65,andrews,79360,TX
Seminole (e),23492,Valid,H5,758.2,Found,1977.0,32.71667,-102.65,andrews,79360,TX
Seminole (f),54436,Valid,H5,5421.0,Found,2008.0,32.700379999999996,-102.67268,andrews,79360,TX
Seminole (g),55293,Valid,H5,640.4,Found,1999.0,32.71667,-102.65,andrews,79360,TX
Seminole Draw (a),23493,Valid,L6,478.0,Found,1976.0,32.71667,-102.65,andrews,79360,TX
Seminole Draw (b),23494,Valid,H5,1192.7,Found,1976.0,32.71667,-102.65,andrews,79360,TX
Seneca,23497,Valid,H4,1900.0,Found,1936.0,39.83333,-96.06667,beatrice,66538,KS
Seneca Township,23499,Valid,"Iron, IVA",11500.0,Found,1923.0,41.78333,-84.18333,adrian,49256,MI
Seth Ward,23505,Valid,H5,3800.0,Found,1977.0,34.26889,-101.64721999999999,plainview,79052,TX
Seymour,23511,Valid,"Iron, IAB-MG",25900.0,Found,1940.0,37.2375,-92.78694,lebanon,65706,MO
Shafter Lake,23513,Valid,H5,3027.0,Found,1933.0,32.4,-102.58333,andrews,79714,TX
Shallowater,23522,Valid,Aubrite,4650.0,Found,1936.0,33.7,-101.93333,lubbock,79406,TX
Sharon Springs,23524,Valid,L6,23400.0,Found,1983.0,38.77083,-101.79833,lamar,67758,KS
Shaw,23526,Valid,L6/7,17500.0,Found,1937.0,39.53333,-103.33333,fort morgan,80740,CO
Sheephole Valley,23527,Valid,H4,62.1,Found,1999.0,34.125,-115.56333000000001,twentynine palms,92277,CA
Sheephole Valley 002,23528,Valid,L4,4.4,Found,1999.0,34.125,-115.56333000000001,twentynine palms,92277,CA
Shields,23533,Valid,H5,9780.0,Found,1962.0,38.7,-100.35,garden city,67736,KS
Shrewsbury,23581,Valid,"Iron, IAB-sLL",12000.0,Found,1907.0,39.76667,-76.66667,york,17361,PA
Sidney,23585,Valid,L,6000.0,Found,1941.0,41.05,-102.9,sterling,69162,NE
Sierra County,23589,Valid,H5,1000.0,Found,1962.0,33.0,-107.5,truth or consequences,87931,NM
Signal Mountain,23592,Valid,"Iron, IVA",63500.0,Found,1919.0,32.5,-115.5,progreso,92231,CA
Silurian Dry Lake,23595,Valid,LL6,43.8,Found,2000.0,35.517520000000005,-116.17607,pahrump,92309,CA
Silver Bell,23596,Valid,"Iron, IIAB",5100.0,Found,1939.0,32.48333,-111.56667,eloy,85145,AZ
Silver Dry Lake 001,23598,Valid,L4,218.8,Found,2000.0,35.373329999999996,-116.125,pahrump,92309,CA
Silver Dry Lake 002,23599,Valid,H6,16.5,Found,2000.0,35.344429999999996,-116.11485,pahrump,92309,CA
Silverton (Texas),23601,Valid,H4,2576.0,Found,1938.0,34.53333,-101.18333,plainview,79255,TX
Skiff,23622,Valid,H4,3540.0,Found,1966.0,49.25,-111.86667,taber,59482,MT
Slaton,23625,Valid,L4,1070.0,Found,1941.0,33.43333,-101.75,lubbock,79364,TX
Sligo,23644,Valid,H3.9,78.0,Found,1976.0,33.11861,-102.74056,brownfield,79355,TX
Slovak,23647,Valid,H5,8220.0,Found,1962.0,34.65,-91.58333,stuttgart,72041,AR
Smith Center,23649,Valid,L6,1585.0,Found,1937.0,39.83333,-99.01666999999999,kearney,66951,KS
Smithonia,23651,Valid,"Iron, IIAB",69900.0,Found,1940.0,34.0,-83.16667,winder,30628,GA
Smyer,23655,Valid,H6,3273.0,Found,1968.0,33.58333,-102.16667,levelland,79407,TX
Snyder,23657,Valid,H3,16900.0,Found,1983.0,32.71667,-100.91667,snyder,79526,TX
Snyder Hill,23658,Valid,L5,1160.0,Found,1994.0,32.15833,-111.11333,drexel heights,85757,AZ
Social Circle,23659,Valid,"Iron, IVA",99300.0,Found,1927.0,33.7,-83.7,monroe,30655,GA
Somervell County,23665,Valid,"Pallasite, PMG",11800.0,Found,1919.0,32.18333,-97.8,stephenville,76043,TX
Somesbar,23666,Valid,H6,60.0,Found,1977.0,41.38333,-123.5,arcata,95568,CA
Soper,23669,Valid,"Iron, ungrouped",3700.0,Found,1938.0,34.03333,-95.58333,paris,74743,OK
South Byron,23676,Valid,"Iron, ungrouped",6000.0,Found,1915.0,43.03333,-78.03333,batavia,14482,NY
South Plains,23680,Valid,L5,4763.0,Found,1971.0,34.26667,-101.25,plainview,79241,TX
Spade,23686,Valid,H6,8860.0,Found,2000.0,34.00111,-102.12833,plainview,79339,TX
Spearman,23687,Valid,"Iron, IIIAB",10400.0,Found,1934.0,36.25,-101.21667,guymon,79081,TX
Springer,23688,Valid,H5,8143.0,Found,1965.0,36.346109999999996,-97.185,stillwater,73061,OK
Springfield,23689,Valid,L6,3200.0,Found,1937.0,37.38333,-102.63333,lamar,81073,CO
Springfield (b),23690,Valid,L,229.3,Found,1937.0,37.48333,-102.67667,lamar,81073,CO
Springlake,23691,Valid,L6,17300.0,Found,1980.0,34.344440000000006,-102.22361,hereford,79043,TX
Spruce 001,56165,Valid,L5,983.0,Found,2011.0,40.801,-114.701,west wendover,89835,NV
Spruce 002,56166,Valid,L6,18.0,Found,2011.0,40.792,-114.708,west wendover,89835,NV
St. Ann,23079,Valid,H6,373.5,Found,1938.0,40.45,-100.75,north platte,69038,NE
St. Lawrence,23088,Valid,LL6,2600.0,Found,1965.0,31.73333,-101.505,big spring,79739,TX
St. Peter,23094,Valid,L5,6800.0,Found,1957.0,39.4,-100.03333,hays,67659,KS
St. Vrain,23095,Valid,OC,45.5,Found,1971.0,34.318329999999996,-103.47166999999999,portales,88130,NM
Statesboro,23715,Valid,L5,2158.26,Found,2000.0,32.4375,-81.91667,statesboro,30458,GA
Sterley,56575,Valid,"Pallasite, PMG",1724.8,Found,1950.0,34.21,-101.39,plainview,79241,TX
Stewart Valley 001,55530,Valid,H6,75.59999999999998,Found,2001.0,36.2058,-116.17042,pahrump,89060,NV
Stewart Valley 002,55531,Valid,L6,28.9,Found,2001.0,36.20758,-116.16918000000001,pahrump,89060,NV
Stewart Valley 003,55588,Valid,H4,6.8,Found,2001.0,36.211529999999996,-116.16785,pahrump,89060,NV
Stewart Valley 004,55532,Valid,L6,58.9,Found,2001.0,36.25547,-116.18552,pahrump,89060,NV
Stewart Valley 005,55533,Valid,L6,62.0,Found,2001.0,36.22907,-116.17935,pahrump,89060,NV
Stewart Valley 006,55534,Valid,H4,20.1,Found,2001.0,36.23728,-116.1722,pahrump,89060,NV
Stewart Valley 007,55535,Valid,H4,8.7,Found,2001.0,36.23722,-116.17241999999999,pahrump,89060,NV
Stewart Valley 008,55536,Valid,H6,4.2,Found,2001.0,36.237429999999996,-116.17223,pahrump,89060,NV
Stewart Valley 009,55537,Valid,LL5,375.0,Found,2003.0,36.17557,-116.159,pahrump,89048,NV
Stewart Valley 010,55538,Valid,H5,41.7,Found,2003.0,36.18472,-116.14341999999999,pahrump,89048,NV
Stewart Valley 011,55539,Valid,H6,49.6,Found,2003.0,36.21017,-116.16825,pahrump,89060,NV
Stewart Valley 012,55528,Valid,H6,130.0,Found,2012.0,36.235,-116.18358,pahrump,89060,NV
Stoneham,31330,Valid,H5,5000.0,Found,1960.0,40.63783,-103.69717,fort morgan,80754,CO
Stonington,23727,Valid,H5,2700.0,Found,1942.0,37.28333,-102.2,lamar,81090,CO
Stratton,23730,Valid,OC,121.0,Found,1964.0,39.22167,-102.59,lamar,80836,CO
Study Butte,23734,Valid,H3-6,417.0,Found,1983.0,29.30167,-103.5,ojinaga,79852,TX
Stump Spring 083,52752,Valid,LL6,13700.0,Found,2010.0,35.98728,-115.85828000000001,pahrump,89061,NV
Sublette,23735,Valid,L6,1300.0,Found,1952.0,37.5,-100.83333,liberal,67870,KS
Sulphur Springs Draw,23740,Valid,H5,1892.0,Found,1990.0,32.98333,-102.37833,brownfield,79342,TX
Summerfield,23743,Valid,L5,6200.0,Found,1979.0,34.76667,-102.41667,hereford,79085,TX
Sunray,23746,Valid,H4,4300.0,Found,1985.0,36.0,-101.83333,dumas,79086,TX
Sunstone Knoll,23747,Valid,L6,15.6,Found,1985.0,39.16278,-112.70806,payson,84624,UT
Superior Valley 001,23748,Valid,H5,3.4,Found,2000.0,35.25448,-117.10972,barstow,92311,CA
Superior Valley 002,23749,Valid,L6,145.0,Found,2000.0,35.22358,-117.1136,barstow,92311,CA
Superior Valley 003,23750,Valid,H6,65.6,Found,2001.0,35.24742,-117.0999,barstow,92311,CA
Superior Valley 004,23751,Valid,L6,15.3,Found,2001.0,35.23533,-117.1005,barstow,92311,CA
Superior Valley 005,23752,Valid,H6,32.92,Found,2001.0,35.238,-117.0365,barstow,92311,CA
Superior Valley 006,23753,Valid,H6,78.5,Found,2001.0,35.23883,-117.02667,barstow,92311,CA
Superior Valley 007,23754,Valid,L6,67.21,Found,2001.0,35.23833,-117.03283,barstow,92311,CA
Superior Valley 008,23755,Valid,L6,77.44,Found,2001.0,35.236,-117.044,barstow,92311,CA
Superior Valley 009,23756,Valid,L6,116.42,Found,2001.0,35.23583,-117.044,barstow,92311,CA
Superior Valley 010,23757,Valid,L4,26.26,Found,2001.0,35.23633,-117.04316999999999,barstow,92311,CA
Superior Valley 011,23758,Valid,H6,2.52,Found,2001.0,35.23617,-117.043,barstow,92311,CA
Superior Valley 013,32767,Valid,L5,2.74,Found,2002.0,35.23333,-117.03945,barstow,92311,CA
Superior Valley 014,34064,Valid,Acapulcoite,1.77,Found,2002.0,35.236,-117.04212,barstow,92311,CA
Superior Valley 018,32768,Valid,H5,2.74,Found,2002.0,35.236670000000004,-117.03945,barstow,92311,CA
Superior Valley 020,31331,Valid,L6,307.75,Found,2003.0,35.23858,-117.02628,barstow,92311,CA
Superior Valley 022,31332,Valid,H5,38.9,Found,2004.0,35.23705,-117.01618,barstow,92311,CA
Superior Valley 026,44801,Valid,L4,15.8,Found,2006.0,35.23625,-117.04638,barstow,92311,CA
Superstition Mountain,23759,Valid,H5,333.0,Found,2000.0,32.87083,-115.7825,imperial,92251,CA
Sutton,23763,Valid,H5,7600.0,Found,1964.0,40.6,-97.86667,hastings,68979,NE
Suwanee Spring,23768,Valid,L5,1200.0,Found,1979.0,34.95,-107.16667,los lunas,87026,NM
Sweetwater,23770,Valid,H5,1760.0,Found,1961.0,32.55,-100.41667,sweetwater,79543,TX
Tacoma,23777,Valid,"Iron, IAB complex",16.7,Found,1925.0,47.25,-122.41667,tacoma,98421,WA
Tafoya (a),23780,Valid,H4,270.0,Found,1951.0,36.45,-104.1,raton,87747,NM
Tafoya (b),23781,Valid,H5,490.0,Found,1951.0,36.45,-104.1,raton,87747,NM
Taiban,23785,Valid,L5,25000.0,Found,1934.0,34.45,-104.01666999999999,portales,88134,NM
Taiban (b),23786,Valid,LL6,641.0,Found,1984.0,34.45,-104.01666999999999,portales,88134,NM
Talpa,23793,Valid,H6,13000.0,Found,1963.0,31.866670000000003,-99.58333,abilene,76882,TX
Tamarack,51737,Valid,"Iron, IIAB",41.0,Found,2004.0,44.933890000000005,-116.43167,weiser,83654,ID
Tarlton,23880,Valid,H4,226.5,Found,1967.0,39.32,-82.37,athens,45654,OH
Tatum,23886,Valid,H4,1787.0,Found,1938.0,33.23333,-103.44167,lovington,88267,NM
Techado,23892,Valid,"Iron, IIE",810.0,Found,1983.0,34.53333,-108.35,grants,87827,NM
Tell,23893,Valid,H6,16600.0,Found,1930.0,34.38333,-100.4,altus,79259,TX
Temple,23894,Valid,L6,5000.0,Found,1959.0,31.116670000000003,-97.3,temple,76504,TX
Temple Bar,23895,Valid,CR,106.0,Found,1998.0,35.91667,-114.43333,boulder city,86443,AZ
Texline,23906,Valid,H5,26200.0,Found,1937.0,36.4,-103.01666999999999,dumas,88436,NM
Thoreau,23974,Valid,"Iron, IAB complex",500.0,Found,1954.0,35.28333,-108.26666999999999,grants,87045,NM
Thumb Butte,53890,Valid,H3.8,105.0,Found,2008.0,35.16993,-114.45585,bullhead city,86429,AZ
Thurman,23980,Valid,OC,1959.0,Found,1965.0,39.52167,-103.16667,fort morgan,80801,CO
Tierra Blanca,23988,Valid,Winonaite,860.0,Found,1965.0,34.93333,-102.01666999999999,canyon,79015,TX
Timber Creek,24000,Valid,L4,7.0,Found,1982.0,34.98333,-101.73333000000001,canyon,79118,TX
Timber Lake,57160,Valid,H3,8660.0,Found,2011.0,45.425,-101.097,pierre,57630,SD
Tinnie,24006,Valid,"Iron, IVB",15300.0,Found,1978.0,33.38333,-105.25,ruidoso,88336,NM
Tishomingo,24010,Valid,"Iron, ungrouped",260000.0,Found,1965.0,34.25,-96.68333,durant,73460,OK
Tobe,24014,Valid,H4,5386.0,Found,1963.0,37.2,-103.58333,raton,81027,CO
Tokio (a),24016,Valid,H5,6600.0,Found,1974.0,33.21667,-102.63167,brownfield,79376,TX
Tokio (b),24017,Valid,OC,823.0,Found,1974.0,33.205,-102.65833,brownfield,79355,TX
Toulon,24035,Valid,H5,1214.5,Found,1962.0,41.11667,-89.80833,kewanee,61483,IL
Trilby Wash,35339,Valid,L4,846.0,Found,2005.0,33.91667,-112.55,sun city west,85342,AZ
Truckton,24055,Valid,H5,43.4,Found,1978.0,38.58139,-104.07667,pueblo,80864,CO
Tryon,24056,Valid,L6,15900.0,Found,1934.0,41.55,-100.96667,north platte,69167,NE
Tule Draw,24064,Valid,H5,2300.0,Found,1981.0,34.66667,-102.0,canyon,79042,TX
Tule Valley,24065,Valid,L6,17.69,Found,2001.0,38.99861,-113.38167,cedar city,84728,UT
Tule Valley Hardpan 001,54682,Valid,L5,5.1,Found,2009.0,38.943059999999996,-113.37833,cedar city,84728,UT
Tule Valley Hardpan 002,54683,Valid,H5,1.32,Found,2009.0,38.945,-113.38221999999999,cedar city,84728,UT
Tulia (a),24066,Valid,H3-4,86000.0,Found,1917.0,34.61667,-101.95,canyon,79088,TX
Tulia (b),24067,Valid,L6,4800.0,Found,1917.0,34.53333,-101.7,plainview,79088,TX
Tulia (d),24069,Valid,H6,17700.0,Found,1981.0,34.60667,-101.76666999999999,canyon,79088,TX
Tulia (iron),24070,Valid,Iron,190.0,Found,1969.0,34.555,-101.63,plainview,79088,TX
Tungsten Mountain 001,24072,Valid,H4,31.73,Found,2000.0,39.636109999999995,-117.65472,fallon,89310,NV
Tungsten Mountain 002,24073,Valid,H6,11.3,Found,2001.0,39.67357,-117.60432,fallon,89310,NV
Tungsten Mountain 003,24074,Valid,H4,7.8,Found,2001.0,39.684490000000004,-117.62071999999999,fallon,89310,NV
Tungsten Mountain 004,24075,Valid,H6,8.1,Found,2001.0,39.68444,-117.62021999999999,fallon,89310,NV
Tungsten Mountain 005,24076,Valid,L6,4.7,Found,2001.0,39.6844,-117.62007,fallon,89310,NV
Tungsten Mountain 006,24077,Valid,L6,8.800000000000002,Found,2001.0,39.68436,-117.62018,fallon,89310,NV
Tungsten Mountain 007,24078,Valid,H5,44.0,Found,2001.0,39.685179999999995,-117.62105,fallon,89310,NV
Tungsten Mountain 008,24079,Valid,H5,7.0,Found,2001.0,39.68072,-117.62778,fallon,89310,NV
Tungsten Mountain 009,24080,Valid,H4,31.0,Found,2001.0,39.68035,-117.62918,fallon,89310,NV
Tungsten Mountain 010,24081,Valid,H5,13.4,Found,2001.0,39.68432,-117.62052,fallon,89310,NV
Tungsten Mountain 011,50908,Valid,CV3,186.52,Found,2003.0,39.683333000000005,-117.61666699999999,fallon,89310,NV
Tungsten Mountain 113,35730,Valid,H4/5,4.48,Found,2004.0,39.67917,-117.62675,fallon,89310,NV
Tungsten Mountain 204,51585,Valid,H4,41.6,Found,2005.0,39.67888,-117.62945,fallon,89310,NV
Tungsten Mountain 533,51851,Valid,H5,25.3,Found,2007.0,39.68945,-117.62358,fallon,89310,NV
Tungsten Mountain 535,51852,Valid,H4,26.1,Found,2007.0,39.68908,-117.62257,fallon,89310,NV
Tungsten Mountain 541,52014,Valid,H3.8,5.7,Found,2007.0,39.6884,-117.62422,fallon,89310,NV
Tungsten Mountain 542,51853,Valid,H5,4.6,Found,2007.0,39.6872,-117.62618,fallon,89310,NV
Tungsten Mountain 543,51854,Valid,H4,18.1,Found,2007.0,39.68938,-117.62031999999999,fallon,89310,NV
Tungsten Mountain 563,51855,Valid,H5,9.3,Found,2007.0,39.6772,-117.62858,fallon,89310,NV
Tungsten Mountain 572,51856,Valid,H6,10.7,Found,2007.0,39.68105,-117.61325,fallon,89310,NV
Tungsten Mountain 573,53844,Valid,H4,68.0,Found,2010.0,39.68973,-117.61822,fallon,89310,NV
Tupelo,56551,Valid,EL6,280.0,Found,2012.0,34.24216,-88.77594,tupelo,38801,MS
Turtle River,24085,Valid,"Iron, IIIAB",22390.0,Found,1953.0,47.6,-94.76666999999999,bemidji,56683,MN
Twentynine Palms,24089,Valid,L,19700.0,Found,1944.0,34.075,-116.01666999999999,twentynine palms,92278,CA
Twin City,24090,Valid,"Iron, IAB-ung",5130.0,Found,1955.0,32.58333,-82.01666999999999,statesboro,30425,GA
Two Buttes (a),24091,Valid,H5,19700.0,Found,1962.0,37.63333,-102.41667,lamar,81084,CO
Two Buttes (b),24092,Valid,H,3000.0,Found,1970.0,37.63333,-102.41667,lamar,81084,CO
Twodot,24093,Valid,H6,21400.0,Found,1999.0,46.7,-110.13333,lewistown,59452,MT
Udall Park,24100,Valid,H4,150.0,Found,1985.0,32.25,-110.83333,tucson,85715,AZ
Ulysses,24110,Valid,H4,3900.0,Found,1927.0,37.6,-101.25,garden city,67880,KS
Umbarger,24113,Valid,L6,13000.0,Found,1954.0,34.95,-102.1175,canyon,79098,TX
Ute Creek,24134,Valid,H4,1000.0,Found,1936.0,36.2,-103.9,raton,88422,NM
Uvalde,24137,Valid,H5,8200.0,Found,1915.0,29.2,-99.76666999999999,uvalde,78870,TX
Uwharrie,24139,Valid,"Iron, IIIAB",72700.0,Found,1930.0,35.51667,-79.96667,asheboro,27371,NC
Valentine,24148,Valid,L4,2300.0,Found,1942.0,42.93333,-100.75,pierre,69212,NE
Valley Wells,24152,Valid,L6,129.9,Found,1929.0,35.46667,-115.66667,spring valley,92364,CA
Ventura,24159,Valid,"Iron, IAB-ung",7700.0,Found,1953.0,34.25,-119.3,oxnard,93001,CA
Venus,24160,Valid,H4,1013.0,Found,1960.0,32.4,-97.08333,midlothian,76084,TX
Vermillion,24167,Valid,"Pallasite, ungrouped",34360.0,Found,1991.0,39.73633,-96.36133000000001,manhattan,66544,KS
